,Movie Title,Genre,tconst,Runtime (min),IMDB Rating,Worldwide Box Office (USD),Domestic Box Office (USD),budget,release_date,popularity
2331,In the Land of Blood and Honey,Documentary,tt1714209,127.0,4.4,1203699,303877,10000000.0,2011-12-23,7.473
2339,Stockholm,"Mystery, Thriller",tt2380207,90.0,7.0,665527,300000,60000.0,2013-04-25,2.428
2342,Coincidence,"Action, Adventure, Comedy",tt6692354,105.0,7.2,2520487,298032,4400000.0,2017-11-03,4.674
2349,Ernest & Celestine,"Action, Drama, Family",tt1816518,80.0,7.9,8111137,292562,12516654.0,2012-12-12,8.75
2350,My Life as a Zucchini,"Crime, Drama, Thriller",tt2321405,66.0,7.8,5872598,292279,8000000.0,2016-10-12,8.936
2354,Antarctica: A Year on Ice,Drama,tt2361700,91.0,7.6,288757,287761,1000000.0,2013-09-05,3.877
2355,Above and Beyond,"Action, Adventure",tt2704752,90.0,7.7,288751,287697,1300000.0,2015-01-30,3.338
2356,Aquarius,"Horror, Thriller",tt5221584,146.0,7.5,3085977,285930,762241.0,2016-09-01,7.803
2362,Things to Come,"Drama, Fantasy, Horror",tt4120176,102.0,7.0,5638693,282382,2100000.0,2016-04-06,8.601
2364,White God,Comedy,tt2844798,121.0,6.9,581904,280494,2200000.0,2014-06-12,6.834
2369,The Tempest,"Animation, Drama, Family",tt1274300,110.0,5.4,405861,277943,20000000.0,2010-12-10,8.424
2374,Kings,"Documentary, Crime, History",tt4906960,136.0,5.0,910269,274635,12300000.0,2017-09-01,3.811
2379,Countdown to Zero,"Biography, Drama, Romance",tt1572769,89.0,6.9,287711,271323,271323.0,2010-01-25,5.315
2380,Himmatwala,"Drama, Mystery, Thriller",tt2344678,150.0,1.7,696334,270880,9500000.0,2013-03-29,0.6
2382,Seven Sins Forgiven,"Documentary, Comedy, Music",tt1629376,137.0,6.1,365672,268662,2200000.0,2011-02-18,3.807
2389,Karthik Calling Karthik,"Adventure, Sci-Fi",tt1373156,135.0,7.0,293499,262511,2800000.0,2010-02-26,3.1210000000000004
2390,Life of Crime,Drama,tt1663207,98.0,5.8,1456675,261695,12000000.0,2013-09-14,13.818
2391,Rascals,Documentary,tt1830786,128.0,2.9,652756,261156,6500000.0,2011-10-06,1.967
2401,Blue Ruin,"Documentary, Biography",tt2359024,90.0,7.1,993313,258113,420000.0,2013-09-09,8.502
2402,The Music Never Stopped,"Comedy, Drama",tt1613062,105.0,7.6,258223,258077,4000000.0,2011-03-18,7.775
2412,London Fields,"Drama, Thriller",tt1273221,118.0,4.3,487420,252676,8000000.0,2018-09-20,10.837
2413,Trollhunter,Comedy,tt1740707,103.0,7.0,5341098,252652,3500000.0,2010-10-29,10.875
2417,War of the Arrows,Drama,tt2025526,122.0,7.2,50587661,251200,8000000.0,2011-08-10,7.963999999999999
2419,Batti Gul Meter Chalu,"Crime, Drama",tt7720922,161.0,6.3,635869,249539,7100000.0,2018-09-21,2.181
2421,The Attacks of 26/11,"Documentary, Drama",tt2635622,116.0,6.8,248346,248346,3300000.0,2013-03-01,2.427
2423,Life in a Day,Documentary,tt1687247,95.0,7.7,607169,247215,45202.0,2011-01-27,7.058
2433,Shamitabh,Drama,tt3836958,155.0,6.8,331821,241720,3700000.0,2015-02-06,2.427
2439,Band Aid,Drama,tt5816374,91.0,6.6,248370,237535,10000000.0,2017-06-02,11.112
2441,Monsters,"Action, Drama, Thriller",tt1470827,94.0,6.4,5060438,237301,500000.0,2010-06-18,13.552
2448,Love,"Crime, Romance, Thriller",tt1541874,84.0,5.6,861057,234159,500000.0,2011-02-02,8.127
2461,Tucker and Dale vs Evil,Comedy,tt1465522,89.0,7.6,5224938,223838,5000000.0,2010-01-22,9.506
2469,The Zero Theorem,"Action, Thriller",tt2333804,107.0,6.1,1428362,219438,8500000.0,2013-09-20,11.7
2474,Railroad Tigers,"Action, Adventure, Crime",tt4687848,124.0,5.9,102205175,218044,50000000.0,2016-12-23,5.046
2476,All I See Is You,"Documentary, Crime, Drama",tt4486986,109.0,5.4,678150,217644,30000000.0,2016-09-14,11.719
2483,The Killer Inside Me,"Comedy, Drama",tt0954947,109.0,6.1,4050140,214966,13000000.0,2010-02-19,10.436
2491,Have It All -The Movie,Comedy,tt8803596,90.0,7.8,197142,210985,250000.0,2018-08-07,1.4
2493,My Uncle Rafael,"Comedy, Drama",tt1604589,102.0,5.8,243616,210156,1300000.0,2012-09-21,2.184
2500,Ip Man 2,"Drama, Family, Fantasy",tt1386932,108.0,7.6,15061802,205675,12902809.0,2010-04-21,2.875
2501,Prince Avalanche,Drama,tt2195548,94.0,6.4,442313,204951,725000.0,2013-02-13,9.391
2506,Ghanchakkar,Documentary,tt2246724,137.0,5.7,464803,203044,4100000.0,2013-06-28,2.514
2510,Jimmy Vestvood: Amerikan Hero,"Action, Adventure, Western",tt3135556,84.0,5.3,290080,201638,2500000.0,2016-03-13,4.448
2516,The Double,Drama,tt1646980,98.0,5.9,1662515,200268,17000000.0,2011-10-27,10.155
2522,White Girl,"Drama, Mystery",tt4129870,88.0,5.7,200242,198493,700000.0,2016-09-02,8.854
2528,The Nutcracker in 3D,"Drama, Sport",tt1041804,110.0,4.3,16918946,195459,90000000.0,2010-11-24,11.334
2533,Gemma Bovery,"Animation, Action, Adventure",tt2788556,99.0,6.4,4644525,191512,9700000.0,2014-09-10,7.271
2538,Waste Land,"Documentary, Biography",tt1268204,99.0,7.9,291307,187716,1500000.0,2010-01-24,4.1960000000000015
2541,Maggie,"Drama, History",tt1881002,95.0,5.6,1394052,187112,4000000.0,2015-05-08,21.899
2542,The Monkey King 3,"Biography, Crime, Drama",tt6466464,114.0,5.5,115084576,187074,73000000.0,2018-02-16,9.852
2543,The Connection,"Action, Adventure, Comedy",tt2935564,135.0,7.1,12062441,186403,26000000.0,2014-12-03,7.207000000000002
2544,Stonewall,Drama,tt3018070,129.0,5.1,292669,186354,13500000.0,2015-09-18,6.973
2545,The Clan,"Comedy, Drama",tt4411504,108.0,7.0,20381995,186255,3500000.0,2015-08-13,6.602
2552,Amigo,Comedy,tt1562847,124.0,5.9,184705,183490,1200000.0,2010-07-14,3.175
2556,Karwaan,Drama,tt7919680,114.0,7.5,536525,182009,3038109.0,2018-08-03,3.935
2558,League of Gods,"Drama, Mystery, Romance",tt5481184,109.0,4.6,43498766,181633,38000000.0,2016-07-28,5.948
2564,Go for It!,"Comedy, Drama, Romance",tt1307926,105.0,3.9,180237,178739,2450000.0,2011-05-13,3.545
2568,The Bad Batch,Drama,tt4334266,118.0,5.3,201890,177680,6000000.0,2017-06-23,13.177
2573,The Wave,"Documentary, Sport",tt3616916,105.0,6.7,12975143,176637,5904067.0,2015-08-28,7.82
2577,Graduation,"Drama, Family, Sport",tt4936450,128.0,7.4,2015002,175975,2000000.0,2016-05-20,7.98
2578,The Afflicted,"Drama, Music, Romance",tt1566637,85.0,4.6,212940,175742,180000.0,2011-10-22,3.914
2581,Champion,"Action, Crime, Thriller",tt5078656,116.0,5.8,8974547,175232,500000.0,2017-05-19,2.667
2593,Escape from Tomorrow,"Animation, Action, Adventure",tt2187884,90.0,5.2,171962,169719,650.0,2013-10-11,7.0139999999999985
2595,"Cinco de Mayo, La Batalla","Documentary, Music",tt2553908,125.0,6.2,2794852,169379,10000000.0,2013-05-03,0.6
2596,Vicky Donor,Documentary,tt2317337,126.0,7.8,739085,169209,700000.0,2012-04-20,6.044
2599,Double Lover,Documentary,tt6367558,107.0,6.2,5012423,167581,7110000.0,2017-05-26,7.43
2600,Bellflower,"Action, Horror",tt1242599,106.0,6.4,172935,167242,17000.0,2011-04-16,7.254
2611,The Last Godfather,Drama,tt1584131,100.0,3.7,16863629,163591,13400000.0,2010-12-29,2.073
2613,Restless,Drama,tt1498569,91.0,6.8,2518012,163141,8000000.0,2011-09-16,8.48
2616,Louder Than Bombs,"Biography, Romance",tt2217859,109.0,6.6,1160724,161789,11000000.0,2015-05-18,7.689
2618,On the Job,"Drama, Thriller",tt2717558,118.0,7.0,472890,161217,1052753.0,2013-05-23,4.213
2626,Elles,"Comedy, Fantasy",tt1549589,99.0,5.6,3822241,157427,4000000.0,2011-09-09,9.886
2647,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,"Action, Drama",tt2654360,88.0,7.1,152791,151389,500000.0,2012-10-04,2.6060000000000003
2655,Samba,Drama,tt3399024,118.0,6.7,39178695,149805,20000000.0,2014-10-15,9.432
2658,Gun Hill Road,"Biography, Drama",tt1525838,86.0,6.6,148994,148994,119567.0,2011-08-05,3.161
2668,A Coffee in Berlin,Drama,tt1954701,86.0,7.4,2826333,146135,300000.0,2012-07-03,6.369
2670,Hecho en México,"Adventure, Drama",tt2062645,98.0,7.0,1042673,145936,2000000.0,2012-09-21,1.855
2683,This Must Be the Place,Drama,tt1440345,118.0,6.7,11928909,142242,25000000.0,2011-10-01,8.987
2687,Luv Shuv Tey Chicken Khurana,"Comedy, Drama",tt2186933,140.0,6.6,229136,140035,460000.0,2012-11-02,2.782
2708,Palau the Movie,Documentary,tt8109800,120.0,8.4,171155,134696,2000000.0,2019-04-04,0.674
2715,Manglehorn,Documentary,tt2893490,97.0,5.6,459636,132075,4000000.0,2015-06-03,9.0
2717,The Rocket,"Crime, Thriller",tt2178256,96.0,7.3,449064,132000,1525000.0,2013-02-10,3.027
2718,The Death and Life of John F. Donovan,Comedy,tt4042818,123.0,6.3,3326364,131955,35000000.0,2019-03-13,9.85
2721,Raja Natwarlal,Drama,tt3483712,141.0,6.1,256978,131105,5.0,2014-08-29,2.491
2724,Tomboy,"Comedy, Drama",tt1847731,82.0,7.3,1320424,129834,1000000.0,2011-04-20,9.921
2728,Kung Fu Jungle,Thriller,tt2952602,100.0,6.5,24070765,129115,25000000.0,2014-10-31,8.623
2739,Europa Report,Drama,tt2051879,90.0,6.4,125687,125687,125687.0,2013-06-27,9.059
2741,BPM (Beats Per Minute),"Documentary, News",tt6135348,143.0,7.5,7704369,125189,6600000.0,2017-08-23,9.806
2742,"Turn Me On, Dammit!","Documentary, Biography, Comedy",tt1650407,76.0,6.3,1743743,124443,3100000.0,2011-08-19,5.599
2743,Fukrey,"Comedy, Romance, Sci-Fi",tt2806788,139.0,6.9,180331,124221,2200000.0,2013-06-14,3.434
2748,Make Your Move,Comedy,tt1828959,110.0,5.7,1583687,122293,15000000.0,2013-08-07,9.326
2749,Centurion,"Documentary, History, Music",tt1020558,97.0,6.4,6890432,122288,12000000.0,2010-02-15,14.977
2755,Afflicted,"Documentary, Music",tt2309961,85.0,6.3,121179,121179,318000.0,2014-04-04,5.582999999999998
2761,Trust,Horror,tt1529572,106.0,6.9,595802,120016,9500000.0,2010-09-10,9.478
2764,Bel Ami,Drama,tt1440732,102.0,5.4,9374932,119919,9000000.0,2012-03-09,10.85
2781,Wild Target,"Comedy, Mystery, Romance",tt1235189,98.0,6.8,3494154,117190,8000000.0,2010-06-17,8.196
2787,Yossi,"Sci-Fi, Thriller",tt1934269,84.0,7.0,128668,116207,500000.0,2012-05-16,4.016
2799,The Liberator,Documentary,tt2387513,119.0,6.9,5082098,113067,50000000.0,2013-09-09,3.236
2800,Slack Bay,Drama,tt4726636,122.0,6.0,4734494,112621,8104734.0,2016-05-13,4.816
2801,The King's Choice,"Animation, Comedy, Family",tt4353996,133.0,7.2,10017316,112443,7500000.0,2016-09-29,7.0120000000000005
2808,Kaptaan,"Action, Crime, Thriller",tt5595240,142.0,6.5,296715,109993,60.0,2016-05-20,1.296
2825,Escobar: Paradise Lost,"Short, Drama, Sci-Fi",tt2515030,120.0,6.5,5552496,106869,17000000.0,2014-10-11,14.225
2828,Road Hard,"Documentary, Music",tt3110770,98.0,6.1,113169,105943,1500000.0,2015-03-06,4.997
2834,Aferim!,Documentary,tt4374460,108.0,7.6,350110,104706,1379375.0,2015-03-06,4.437
2844,The Romantics,"Documentary, Biography",tt1403988,95.0,5.1,191019,103280,4500000.0,2010-09-10,7.778
2849,Upside Down,"Comedy, Drama",tt1374992,109.0,6.4,22187813,102118,60000000.0,2012-09-27,13.288
2851,Henry's Crime,"Documentary, Music",tt1220888,108.0,6.0,2169799,101882,12000000.0,2010-01-14,7.3
2860,Freakonomics,"Adventure, Drama, Thriller",tt1152822,93.0,6.4,117678,100675,3000000.0,2010-10-01,7.688
2864,A Lego Brickumentary,Documentary,tt3214286,93.0,6.8,101531,100240,650000.0,2014-11-09,6.747999999999998
2865,Man of Tai Chi,"Action, Crime, Drama",tt2016940,105.0,6.1,5464885,100144,25000000.0,2013-07-04,7.888
2876,The Young and Prodigious T.S. Spivet,"Action, Crime, Thriller",tt1981107,105.0,7.1,9494789,99462,33000000.0,2013-10-16,7.862
2877,Shadow Dancer,Documentary,tt1770734,101.0,6.2,2253819,99134,6300000.0,2012-02-12,7.3820000000000014
2878,Last Night,"Documentary, Adventure, Comedy",tt1294688,93.0,6.6,11027222,98986,7000000.0,2010-05-11,12.364
2882,Rubber,"Comedy, Drama, Romance",tt1612774,82.0,5.8,101729,98017,500000.0,2010-07-09,8.578
2891,Wuthering Heights,Drama,tt1181614,129.0,6.1,1742215,96889,5692172.0,2011-09-05,8.508
2892,Hardflip,"Adventure, Crime, Drama",tt1907639,112.0,5.6,96734,96734,1000000.0,2012-06-01,2.509
2897,Child's Pose,Drama,tt2187115,112.0,7.4,994126,94853,1104000.0,2013-03-08,5.211
2898,El Angel,Documentary,tt7204348,118.0,7.1,5604680,94481,3000000.0,2018-08-09,9.311
2906,I Spit on Your Grave,Documentary,tt1242432,108.0,6.3,1278650,93051,2000000.0,2010-06-17,13.675999999999998
2916,Passion,"Comedy, Drama, Romance",tt1829012,102.0,5.3,713616,91186,20000000.0,2012-09-07,8.309
2919,The King's Case Note,Documentary,tt6817202,114.0,6.5,11383493,90899,8540000.0,2017-04-26,1.06
2934,Sunshine Superman,"Comedy, Crime",tt1322313,100.0,6.9,96715,87875,400000.0,2015-05-22,3.164
2947,The Best Offer,"Comedy, Crime",tt1924396,131.0,7.8,20596350,85433,13500000.0,2013-01-01,13.915
2955,Byzantium,"Drama, War",tt1531901,118.0,6.5,828284,84293,10000000.0,2012-09-09,13.871
2956,Chapter & Verse,"Comedy, Romance",tt3946960,97.0,6.2,84147,84147,4000000.0,2017-02-03,3.122
2959,Beasts of No Nation,Drama,tt1365050,137.0,7.8,90777,83861,6000000.0,2015-09-11,9.753
2965,Blood Done Sign My Name,Horror,tt1210039,128.0,6.6,109383,82739,10000000.0,2010-02-01,2.105
2966,Godard Mon Amour,Documentary,tt5687334,107.0,6.6,1335846,82264,12840746.0,2017-06-24,8.342
2971,The Nile Hilton Incident,"Comedy, Fantasy, Horror",tt5540188,111.0,6.8,3979536,81089,4250000.0,2017-07-12,7.409
2972,Tale of Tales,"Drama, Music, Romance",tt3278330,134.0,6.4,5497104,80809,12000000.0,2015-05-14,9.422
2974,Life After Beth,"Action, Drama, History",tt2581244,89.0,5.6,274717,80315,2400000.0,2014-08-15,8.11
2989,Middle of Nowhere,"Animation, Adventure, Family",tt1211890,97.0,6.4,236806,78030,2000000.0,2012-01-20,4.0539999999999985
2993,The Innkeepers,"Action, Drama, Sport",tt1594562,101.0,5.5,1169750,77501,750000.0,2011-08-18,9.432
2996,Saala Khadoos,"Drama, Horror, Thriller",tt5310090,109.0,7.6,94787,76931,300000.0,2016-01-28,4.319
2999,Triple Threat,"Drama, Romance",tt6643972,96.0,5.5,345900,76289,10000000.0,2019-03-19,18.322
3012,Dragon Blade,"Comedy, Drama, War",tt3672840,127.0,6.0,122593849,74068,65000000.0,2015-02-19,8.806000000000003
3024,Better Living Through Chemistry,"Documentary, Crime",tt1609479,91.0,6.3,120823,72273,5000000.0,2014-03-14,9.289
3025,No One Lives,Drama,tt1763264,86.0,6.0,1048704,72140,2900000.0,2013-03-09,9.859
3039,Visitors,"Action, Drama",tt2486982,55.0,8.4,84577,70367,80000.0,2012-10-17,0.6
3047,Intruders,"Action, Thriller",tt1634121,100.0,5.4,5348049,69136,13000000.0,2011-09-12,14.43
3048,Blaze,Comedy,tt6443294,129.0,6.7,704955,69114,1200000.0,2018-08-17,7.314
3053,Predestination,"Documentary, Music",tt2397535,97.0,7.5,4824499,68372,5500000.0,2014-08-28,17.904
3060,Under the Tree,"Action, Drama, War",tt6223806,89.0,6.9,944991,67596,2054738.0,2017-09-06,5.674
3068,3 Generations,Documentary,tt4158624,92.0,5.8,680351,66371,10000000.0,2016-10-27,9.539
3073,Deadfall,Documentary,tt1667310,95.0,6.3,1946254,65804,12000000.0,2012-11-08,11.85
3094,Creative Control,"Biography, Drama",tt3277624,97.0,5.4,63014,62480,1000000.0,2016-03-11,6.188
3096,Hatchet II,"Documentary, Biography",tt1270835,85.0,5.5,156190,62000,2500000.0,2010-08-26,11.144
3130,I Smile Back,"Adventure, Comedy, Drama",tt3640682,85.0,6.1,63373,57678,495000.0,2015-10-23,5.533
3140,Beyond the Black Rainbow,"Documentary, News",tt1534085,110.0,6.0,56491,56129,1100000.0,2010-12-03,7.167000000000002
3156,Evidence of a Haunting,"Drama, Romance",tt3502802,80.0,2.7,29904,54474,25000.0,2010-11-10,1.308
3163,Dirty Girl,"Documentary, Music",tt1107319,90.0,6.5,143485,53630,4000000.0,2010-09-12,9.955
3166,Aloft,"Action, History",tt2494384,112.0,5.3,270971,52961,8000000.0,2014-02-12,7.0070000000000014
3170,God of War,"Action, Comedy",tt6083388,128.0,6.4,9559524,52659,25000000.0,2017-05-27,5.4689999999999985
3171,Red Lights,"Comedy, Drama",tt1748179,114.0,6.2,14107313,52624,14000000.0,2012-03-02,10.782
3174,Cemetery of Splendor,"Short, Musical",tt2818654,122.0,6.8,98932,51765,980000.0,2015-09-02,4.231
3186,At Middleton,"Horror, Romance, Sci-Fi",tt1483324,99.0,6.5,53837,49953,2500000.0,2013-05-17,7.961
3188,The Canyons,"Adventure, Drama, Mystery",tt2292959,99.0,3.8,270185,49494,250000.0,2013-07-29,10.654000000000002
3217,Margaret,Drama,tt0466893,150.0,6.5,564864,46495,14000000.0,2011-09-30,7.709
3219,Bigger,Drama,tt1528266,87.0,5.4,52133,46382,10000.0,2014-10-14,3.606
3220,William S. Burroughs: A Man Within,Documentary,tt1466072,87.0,7.2,46380,46380,160000.0,2010-11-05,5.85
3221,Racer and the Jailbird,"Documentary, Biography",tt2586120,130.0,6.4,400026,46337,9229904.0,2017-09-08,6.5070000000000014
3222,Under the Silver Lake,"Comedy, Family, Fantasy",tt5691670,139.0,6.4,2053469,46083,8500000.0,2018-06-21,12.158
3227,Girl Asleep,"Crime, Drama, History",tt3955894,77.0,6.2,64056,45650,1150118.0,2015-10-20,5.416
3260,Lost River,"Comedy, Drama",tt2366608,95.0,5.8,615500,43282,2000000.0,2015-04-08,12.92
3272,Zaytoun,"Comedy, Horror",tt2131698,110.0,6.6,177753,42286,8000000.0,2012-10-14,2.974
3277,Blood Ties,Documentary,tt1747958,127.0,6.5,2566435,41229,25500000.0,2013-08-22,11.097
3279,Seeking Justice,"Drama, Thriller",tt1214962,105.0,6.2,14089528,41081,17000000.0,2011-09-02,12.9
3291,Road to Nowhere,Comedy,tt1504319,121.0,5.5,161619,40294,5000000.0,2010-09-11,4.408
3292,Language of a Broken Heart,"Documentary, Drama, History",tt1609488,100.0,5.8,40645,40293,350000.0,2011-10-22,2.131
3293,Aftershock,"Comedy, Drama, Horror",tt1393746,135.0,7.6,294696,40179,25000000.0,2010-07-22,4.126
3297,CBGB,Drama,tt1786751,102.0,6.6,40400,40040,5000000.0,2013-10-11,10.458
3298,The Last Circus,Comedy,tt1572491,107.0,6.6,3604598,40029,7000000.0,2010-12-17,5.265
3302,Decoding Annie Parker,Documentary,tt1464191,91.0,6.3,60048,39850,2000000.0,2014-05-02,7.0139999999999985
3303,Walk of Shame,"Comedy, Drama, Romance",tt2463288,95.0,6.0,8122990,39751,15000000.0,2014-05-02,9.421
3307,The Myth of the American Sleepover,"Action, Thriller",tt1174042,96.0,6.3,41045,39001,30000.0,2011-07-22,4.505
3310,Soldiers of Fortune,Drama,tt1678051,94.0,4.3,1784286,38842,8000000.0,2012-06-07,6.617000000000001
3327,Golden Exits,Comedy,tt5687814,94.0,5.8,41888,37801,10000000.0,2018-02-09,5.497000000000001
3331,Sleeping Beauty,Sci-Fi,tt1588398,101.0,5.3,408680,37710,10000000.0,2011-06-10,7.815
3338,Rudderless,"Comedy, Drama",tt1798243,105.0,7.5,546149,37440,5000000.0,2014-10-17,10.087
3347,Savannah,"Drama, Thriller",tt1797487,101.0,6.0,37240,36746,5000000.0,2013-04-25,4.0710000000000015
3350,Knock Knock,"Comedy, Drama",tt3605418,99.0,4.9,5567103,36336,2500000.0,2015-06-26,19.871
3363,A Street Cat Named Bob,"Documentary, Biography",tt3606888,103.0,7.4,8446262,35070,8000000.0,2016-11-04,7.485
3368,Underdogs,Documentary,tt1634003,106.0,6.5,35271,34810,22000000.0,2013-07-18,7.83
3374,Filth,"Documentary, History",tt1450321,97.0,7.1,8377987,34321,5000000.0,2013-09-23,9.551
3389,The Unknowns,Documentary,tt4526922,85.0,8.8,51035,33145,15000.0,2016-05-30,1.221
3397,The Duke of Burgundy,Documentary,tt2570858,104.0,6.6,185147,32630,1000000.0,2014-10-18,9.479
3413,Meet Monica Velour,"Documentary, Biography, History",tt1291549,96.0,5.8,33042,31649,5000000.0,2010-06-04,4.954
3419,Song One,"Comedy, Drama, Romance",tt2182972,86.0,5.8,408918,31250,6000000.0,2015-01-22,8.525
3458,Time to Choose,Horror,tt5001130,100.0,7.5,29233,29233,3500000.0,2015-09-04,4.334
3462,A Long Way Off,"Action, Crime, Drama",tt2386502,105.0,4.4,30104,28951,500000.0,2014-06-06,2.6660000000000004
3465,The Son of No One,"Drama, Horror, Mystery",tt1535612,90.0,5.1,1091132,28870,15000000.0,2011-11-04,8.026
3471,Long Shot: The Kevin Laue Story,Documentary,tt1371081,93.0,7.7,16011,28449,350000.0,2012-10-26,3.149
3472,"Rabin, the Last Day",Drama,tt4935282,153.0,5.8,28411,28411,4600000.0,2015-11-04,1.43
3479,The Cut,"Action, Crime, Thriller",tt2245171,138.0,6.3,1232140,28066,16000000.0,2014-10-16,4.69
3489,30 Years of Garbage: The Garbage Pail Kids Story,Documentary,tt3711708,114.0,7.2,27739,27643,75000.0,2017-09-20,3.917
3507,The Sweeney,"Drama, Romance, Thriller",tt0857190,112.0,6.1,7708312,26345,3730500.0,2012-09-11,10.421
3510,Kill List,"Documentary, History",tt1788391,95.0,6.4,450275,26297,500000.0,2011-09-02,9.185
3524,Mr. Right,Reality-TV,tt2091935,95.0,6.3,607595,25369,8000000.0,2016-02-29,12.477
3525,The Worst Movie Ever!,"Action, Horror, Thriller",tt1801113,76.0,4.0,25206,25206,1100.0,2011-07-08,0.705
3530,The Lucky Man,"Drama, History, War",tt3458760,98.0,5.7,25015,24813,1.0,2018-01-16,3.605
3531,"Pink Ribbons, Inc.","Comedy, Crime, Music",tt2035599,97.0,7.3,26608,24784,900000.0,2011-09-11,4.011
3535,Sound of Noise,Drama,tt1278449,102.0,7.2,456366,24376,4466000.0,2010-12-25,5.401
3542,Behind the Burly Q,Drama,tt1510907,97.0,6.6,23889,23859,250000.0,2010-04-23,3.09
3556,Jimmy P.,Drama,tt2210834,117.0,6.1,1470582,23220,10000000.0,2013-09-11,5.226
3563,The Recall,"Documentary, Music",tt5669936,90.0,4.4,112357,22943,5000000.0,2017-06-02,10.214
3566,R100,"Drama, Fantasy, Mystery",tt2914838,99.0,6.1,24956,22770,5500000.0,2013-10-05,5.239
3571,Winter's Tale,"Comedy, Drama, Music",tt1837709,118.0,6.2,30800231,22451,60000000.0,2014-02-13,12.257
3580,Vanishing on 7th Street,"Drama, Thriller",tt1452628,92.0,4.9,1671196,22197,10000000.0,2010-09-11,10.133
3587,Loving Pablo,"Crime, Drama",tt4682788,123.0,6.3,17535962,22017,4667008.0,2017-10-12,13.606
3590,Camille Claudel 1915,"Horror, Sci-Fi, Thriller",tt2018086,95.0,6.5,660355,21960,3512454.0,2013-03-13,0.6
3591,Pieta,"Animation, Adventure, Family",tt2299842,104.0,7.2,6616296,21932,103000.0,2012-09-05,8.714
3599,Évocateur: The Morton Downey Jr. Movie,"Documentary, History, Music",tt1822381,90.0,6.9,21652,21476,300000.0,2013-06-07,4.067
3619,Lay the Favorite,Documentary,tt1132449,94.0,4.8,1576687,20998,26350000.0,2012-06-22,7.899
3635,Monogamy,"Documentary, Music",tt1502714,96.0,5.1,21527,20202,1000000.0,2010-04-24,4.3580000000000005
